opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price
T56J7ES7,Kami Bicknell,GTX Plus Basic,Nam-zim,Engaging,6/9/2017,,,Summer Sewald,West,GTX,1096
MUIT1E0M,Kami Bicknell,GTXPro,Kan-code,Won,6/9/2017,6/19/2017,5339,Summer Sewald,West,GTX,4821
D7XNUYJD,Kary Hendrixson,GTXPro,Plusstrip,Lost,6/9/2017,8/19/2017,0,Summer Sewald,West,GTX,4821
ORG6MXKF,Markita Hansen,GTX Plus Basic,Condax,Won,6/9/2017,6/26/2017,1135,Celia Rouche,West,GTX,1096
VS4UFFLH,Maureen Marcano,MG Special,Kan-code,Won,6/9/2017,9/5/2017,52,Summer Sewald,West,MG,55
VUYQCXTY,Moses Frase,GTX Plus Basic,Bioholding,Won,6/9/2017,8/4/2017,1017,Dustin Brinkmann,Central,GTX,1096
YFJKP42F,Moses Frase,MG Advanced,Codehow,Won,6/9/2017,6/27/2017,3681,Dustin Brinkmann,Central,MG,3393
OES8ZX7B,Niesha Huffines,GTX Plus Basic,Rundofase,Lost,6/9/2017,8/4/2017,0,Melvin Marxen,Central,GTX,1096
V9FD3EYK,Reed Clapper,GTXPro,Mathtouch,Won,6/9/2017,9/22/2017,4370,Rocco Neubert,East,GTX,4821
3C9CWV6J,Cassey Cress,MG Advanced,Iselectrics,Won,6/10/2017,6/14/2017,3772,Rocco Neubert,East,MG,3393
NDGQ0H91,Cassey Cress,MG Advanced,Sumace,Won,6/10/2017,6/28/2017,2871,Rocco Neubert,East,MG,3393
OU9O62Y7,Cecily Lampkin,GTX Plus Pro,Cancity,Won,6/10/2017,8/4/2017,4749,Dustin Brinkmann,Central,GTX,5482
LFQCLMMG,Corliss Cosme,MG Special,Ganjaflex,Lost,6/10/2017,8/27/2017,0,Cara Losch,East,MG,55
3ZG0719M,Darcel Schlecht,GTX Plus Basic,Ron-tech,Won,6/10/2017,8/26/2017,1075,Melvin Marxen,Central,GTX,1096
EMIAKHPF,Donn Cantrell,GTX Plus Pro,Kinnamplus,Won,6/10/2017,9/21/2017,5051,Rocco Neubert,East,GTX,5482
GG85QBTM,Elease Gluck,GTK 500,Lexiqvolax,Engaging,6/10/2017,,,Celia Rouche,West,GTK,26768
MKEVYIDI,Jonathan Berthelot,GTX Plus Basic,Isdom,Won,6/10/2017,6/17/2017,834,Melvin Marxen,Central,GTX,1096
IFNT8NLL,Kami Bicknell,MG Special,Green-Plus,Lost,6/10/2017,8/7/2017,0,Summer Sewald,West,MG,55
EWRVDN3U,Marty Freudenburg,MG Advanced,Toughzap,Lost,6/10/2017,9/19/2017,0,Melvin Marxen,Central,MG,3393
WEGC0W05,Marty Freudenburg,MG Special,Rangreen,Won,6/10/2017,6/19/2017,54,Melvin Marxen,Central,MG,55
HZ283240,Niesha Huffines,GTX Basic,Streethex,Lost,6/10/2017,9/7/2017,0,Melvin Marxen,Central,GTX,550
3J1W4LM0,Niesha Huffines,GTX Basic,Domzoom,Won,6/10/2017,6/21/2017,527,Melvin Marxen,Central,GTX,550
1RIY3IBH,Niesha Huffines,MG Advanced,Globex Corporation,Won,6/10/2017,6/12/2017,2724,Melvin Marxen,Central,MG,3393
6NZH6X7G,Reed Clapper,GTX Plus Pro,Betasoloin,Lost,6/10/2017,6/21/2017,0,Rocco Neubert,East,GTX,5482
DJ2GWNGZ,Reed Clapper,GTX Basic,Kinnamplus,Won,6/10/2017,9/5/2017,551,Rocco Neubert,East,GTX,550
LC2RIMSX,Rosalina Dieter,GTXPro,Vehement Capital Partners,Engaging,6/10/2017,,,Celia Rouche,West,GTX,4821
S02S3TVE,Vicki Laflamme,GTX Plus Basic,Plusstrip,Won,6/10/2017,6/21/2017,1118,Celia Rouche,West,GTX,1096
34YT99YN,Vicki Laflamme,GTX Plus Pro,Dalttechnology,Won,6/10/2017,8/23/2017,6094,Celia Rouche,West,GTX,5482
N33B6LND,Wilburn Farren,MG Special,Gekko & Co,Lost,6/10/2017,8/22/2017,0,Cara Losch,East,MG,55
RUAU1ORD,Zane Levy,GTX Basic,,Engaging,6/10/2017,,,Summer Sewald,West,GTX,550
C7NBDKVV,Zane Levy,GTX Basic,Nam-zim,Won,6/10/2017,8/6/2017,556,Summer Sewald,West,GTX,550
9YVSYSE8,Anna Snelling,GTX Basic,Globex Corporation,Lost,6/11/2017,9/16/2017,0,Dustin Brinkmann,Central,GTX,550
VUF34IPC,Anna Snelling,MG Special,Rangreen,Won,6/11/2017,9/13/2017,49,Dustin Brinkmann,Central,MG,55
ONUWPAJM,Cassey Cress,GTX Plus Basic,Silis,Lost,6/11/2017,9/11/2017,0,Rocco Neubert,East,GTX,1096
A50JWKFS,Cecily Lampkin,GTX Plus Basic,Streethex,Won,6/11/2017,9/25/2017,1001,Dustin Brinkmann,Central,GTX,1096
JP72AC6I,Corliss Cosme,MG Advanced,The New York Inquirer,Won,6/11/2017,9/16/2017,3777,Cara Losch,East,MG,3393
9SZTURAF,Daniell Hammack,GTX Plus Basic,Initech,Won,6/11/2017,8/17/2017,892,Rocco Neubert,East,GTX,1096
LB8UE159,Daniell Hammack,GTX Plus Pro,Iselectrics,Won,6/11/2017,6/19/2017,5353,Rocco Neubert,East,GTX,5482
QYWZZ16B,Darcel Schlecht,GTXPro,Betatech,Won,6/11/2017,6/24/2017,4410,Melvin Marxen,Central,GTX,4821
IJNOVBGU,Darcel Schlecht,MG Advanced,Konmatfix,Won,6/11/2017,9/3/2017,3768,Melvin Marxen,Central,MG,3393
KYL4UFG5,Donn Cantrell,GTX Basic,Bluth Company,Lost,6/11/2017,8/29/2017,0,Rocco Neubert,East,GTX,550
QFBITAKR,James Ascencio,GTX Basic,J-Texon,Won,6/11/2017,8/10/2017,507,Summer Sewald,West,GTX,550
VSZ4UVVN,Jonathan Berthelot,GTX Plus Basic,Zumgoity,Won,6/11/2017,9/20/2017,1144,Melvin Marxen,Central,GTX,1096
31C5DVJT,Kary Hendrixson,MG Special,Cheers,Won,6/11/2017,9/22/2017,44,Summer Sewald,West,MG,55
EG3KHGPL,Lajuana Vencill,MG Advanced,Treequote,Won,6/11/2017,6/27/2017,3470,Dustin Brinkmann,Central,MG,3393
ZI89S9HC,Markita Hansen,MG Advanced,Dalttechnology,Engaging,6/11/2017,,,Celia Rouche,West,MG,3393
LSJ2A8ZX,Markita Hansen,GTK 500,Cheers,Won,6/11/2017,9/26/2017,29166,Celia Rouche,West,GTK,26768
9D06AK8T,Markita Hansen,GTX Plus Basic,Kan-code,Won,6/11/2017,8/10/2017,1045,Celia Rouche,West,GTX,1096
PPXIWYMT,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,6/11/2017,9/12/2017,951,Summer Sewald,West,GTX,1096
5653N8BM,Rosie Papadopoulos,GTX Plus Basic,Zoomit,Engaging,6/11/2017,,,Cara Losch,East,GTX,1096
YWKJW726,Versie Hillebrand,MG Special,Stanredtax,Won,6/11/2017,8/20/2017,43,Dustin Brinkmann,Central,MG,55
ZVT9J7V1,Versie Hillebrand,MG Special,Zumgoity,Won,6/11/2017,6/15/2017,55,Dustin Brinkmann,Central,MG,55
477HSG28,Vicki Laflamme,GTX Basic,,Engaging,6/11/2017,,,Celia Rouche,West,GTX,550
NOBIC0PD,Cassey Cress,GTXPro,Kan-code,Won,6/12/2017,8/17/2017,4294,Rocco Neubert,East,GTX,4821
UKECBJV5,Cecily Lampkin,GTX Plus Pro,Streethex,Won,6/12/2017,8/29/2017,4961,Dustin Brinkmann,Central,GTX,5482
YT34YUZN,Corliss Cosme,GTXPro,Betasoloin,Engaging,6/12/2017,,,Cara Losch,East,GTX,4821
UWVT8M2Y,Corliss Cosme,GTX Basic,Iselectrics,Lost,6/12/2017,8/18/2017,0,Cara Losch,East,GTX,550
FU00L2Y2,Daniell Hammack,GTXPro,Ontomedia,Won,6/12/2017,9/23/2017,4506,Rocco Neubert,East,GTX,4821
518D68L9,Donn Cantrell,GTXPro,Zencorporation,Lost,6/12/2017,6/26/2017,0,Rocco Neubert,East,GTX,4821
AOZKTGZG,Elease Gluck,GTX Basic,Singletechno,Won,6/12/2017,8/22/2017,608,Celia Rouche,West,GTX,550
TKN1L8EX,Garret Kinder,GTX Plus Basic,Zathunicon,Won,6/12/2017,9/20/2017,851,Cara Losch,East,GTX,1096
9GQ6HQLK,Gladys Colclough,GTX Plus Basic,Inity,Won,6/12/2017,9/20/2017,1143,Melvin Marxen,Central,GTX,1096
0RL4RHQJ,Gladys Colclough,GTX Plus Pro,Globex Corporation,Won,6/12/2017,6/25/2017,6365,Melvin Marxen,Central,GTX,5482
ZE9WX1Q9,Hayden Neloms,MG Special,Fasehatice,Won,6/12/2017,8/21/2017,54,Celia Rouche,West,MG,55
MCA0202R,Kary Hendrixson,GTX Basic,,Engaging,6/12/2017,,,Summer Sewald,West,GTX,550
QY6MB3QJ,Kary Hendrixson,GTX Basic,Sunnamplex,Lost,6/12/2017,8/14/2017,0,Summer Sewald,West,GTX,550
RUYLZD4O,Kary Hendrixson,GTXPro,Sonron,Won,6/12/2017,6/29/2017,4798,Summer Sewald,West,GTX,4821
BOVKZHAZ,Markita Hansen,MG Special,Doncon,Lost,6/12/2017,8/29/2017,0,Celia Rouche,West,MG,55
3X5BD9NU,Markita Hansen,GTXPro,Fasehatice,Won,6/12/2017,6/25/2017,4733,Celia Rouche,West,GTX,4821
YT8YYRTU,Maureen Marcano,GTX Plus Basic,Cheers,Won,6/12/2017,8/29/2017,1250,Summer Sewald,West,GTX,1096
6V7OMXY5,Maureen Marcano,GTX Plus Pro,Faxquote,Won,6/12/2017,9/1/2017,5966,Summer Sewald,West,GTX,5482
0TR3RU8A,Niesha Huffines,MG Special,Domzoom,Won,6/12/2017,9/10/2017,61,Melvin Marxen,Central,MG,55
3A7G5K0E,Rosalina Dieter,GTX Basic,,Engaging,6/12/2017,,,Celia Rouche,West,GTX,550
WWCMITY9,Rosalina Dieter,GTXPro,Funholding,Engaging,6/12/2017,,,Celia Rouche,West,GTX,4821
TNWCER5C,Rosie Papadopoulos,GTX Plus Basic,,Engaging,6/12/2017,,,Cara Losch,East,GTX,1096
GTOKTXRA,Vicki Laflamme,MG Special,Scotfind,Won,6/12/2017,9/20/2017,48,Celia Rouche,West,MG,55
SE6OIGYN,Violet Mclelland,GTX Plus Basic,Isdom,Engaging,6/12/2017,,,Cara Losch,East,GTX,1096
PBJ01MRE,Violet Mclelland,MG Special,Zathunicon,Won,6/12/2017,9/21/2017,53,Cara Losch,East,MG,55
L2NXQFPN,Zane Levy,MG Special,Cheers,Lost,6/12/2017,6/20/2017,0,Summer Sewald,West,MG,55
0XWCTQL2,Zane Levy,MG Special,Doncon,Won,6/12/2017,8/18/2017,51,Summer Sewald,West,MG,55
SY72RAK2,Zane Levy,MG Advanced,Cheers,Won,6/12/2017,9/4/2017,3314,Summer Sewald,West,MG,3393
38YQ4771,Anna Snelling,MG Advanced,Treequote,Lost,6/13/2017,8/20/2017,0,Dustin Brinkmann,Central,MG,3393
K7FBRQCA,Anna Snelling,MG Special,Genco Pura Olive Oil Company,Won,6/13/2017,9/25/2017,64,Dustin Brinkmann,Central,MG,55
F4V2FXK0,Anna Snelling,MG Special,Isdom,Won,6/13/2017,6/24/2017,58,Dustin Brinkmann,Central,MG,55
WTAM4BED,Cassey Cress,MG Special,,Engaging,6/13/2017,,,Rocco Neubert,East,MG,55
FZNEISTX,Cassey Cress,GTX Plus Basic,Mathtouch,Lost,6/13/2017,8/22/2017,0,Rocco Neubert,East,GTX,1096
S34T8KPW,Cassey Cress,GTX Plus Pro,Massive Dynamic,Won,6/13/2017,8/4/2017,4598,Rocco Neubert,East,GTX,5482
5F40OSXS,Cassey Cress,MG Advanced,Mathtouch,Won,6/13/2017,6/19/2017,3424,Rocco Neubert,East,MG,3393
AILF7GOP,Cassey Cress,MG Advanced,Umbrella Corporation,Won,6/13/2017,9/30/2017,3399,Rocco Neubert,East,MG,3393
LMJINVRQ,Daniell Hammack,GTX Plus Basic,Betasoloin,Lost,6/13/2017,9/7/2017,0,Rocco Neubert,East,GTX,1096
MHPI0ZW1,Darcel Schlecht,GTX Basic,Konmatfix,Lost,6/13/2017,9/4/2017,0,Melvin Marxen,Central,GTX,550
WJ81WITC,Darcel Schlecht,GTX Plus Pro,Betatech,Lost,6/13/2017,8/16/2017,0,Melvin Marxen,Central,GTX,5482
AIAX4W1O,Darcel Schlecht,GTXPro,Treequote,Won,6/13/2017,9/10/2017,5322,Melvin Marxen,Central,GTX,4821
DFSRHCXU,Donn Cantrell,GTX Basic,Donquadtech,Won,6/13/2017,8/28/2017,496,Rocco Neubert,East,GTX,550
1VFUCUWA,Garret Kinder,MG Advanced,Bubba Gump,Won,6/13/2017,8/27/2017,3279,Cara Losch,East,MG,3393
3IIDRUGI,Gladys Colclough,MG Special,Scottech,Lost,6/13/2017,9/28/2017,0,Melvin Marxen,Central,MG,55
3VLKZISJ,James Ascencio,MG Special,Scotfind,Won,6/13/2017,6/27/2017,68,Summer Sewald,West,MG,55
2GN2TRVV,Jonathan Berthelot,GTX Basic,Treequote,Lost,6/13/2017,8/23/2017,0,Melvin Marxen,Central,GTX,550
7HSRDCCK,Kary Hendrixson,GTX Plus Pro,,Engaging,6/13/2017,,,Summer Sewald,West,GTX,5482
WA4TPQ5U,Maureen Marcano,GTX Plus Basic,Zoomit,Engaging,6/13/2017,,,Summer Sewald,West,GTX,1096
9C9GO9XO,Niesha Huffines,GTX Plus Basic,Funholding,Lost,6/13/2017,8/21/2017,0,Melvin Marxen,Central,GTX,1096
ULES5Z21,Versie Hillebrand,MG Special,Bioholding,Won,6/13/2017,6/15/2017,59,Dustin Brinkmann,Central,MG,55
IITSDWWL,Vicki Laflamme,MG Advanced,Fasehatice,Won,6/13/2017,6/26/2017,3205,Celia Rouche,West,MG,3393
8GYH6R9J,Wilburn Farren,GTX Basic,Mathtouch,Lost,6/13/2017,6/27/2017,0,Cara Losch,East,GTX,550
C7ODMOS2,Zane Levy,MG Advanced,,Engaging,6/13/2017,,,Summer Sewald,West,MG,3393
8X890G2T,Anna Snelling,MG Special,Globex Corporation,Won,6/14/2017,6/23/2017,55,Dustin Brinkmann,Central,MG,55
74YVUL52,Cassey Cress,GTX Basic,Bubba Gump,Lost,6/14/2017,9/17/2017,0,Rocco Neubert,East,GTX,550
JS5N8USN,Corliss Cosme,GTX Plus Basic,,Engaging,6/14/2017,,,Cara Losch,East,GTX,1096
HH4I6PAY,Corliss Cosme,GTX Basic,Ganjaflex,Won,6/14/2017,9/2/2017,525,Cara Losch,East,GTX,550
TAGD6XU9,Darcel Schlecht,MG Advanced,Isdom,Won,6/14/2017,8/25/2017,3455,Melvin Marxen,Central,MG,3393
IIREXAQX,Elease Gluck,MG Advanced,Faxquote,Won,6/14/2017,6/25/2017,3110,Celia Rouche,West,MG,3393
8GISH3I9,Garret Kinder,MG Special,Kinnamplus,Lost,6/14/2017,6/27/2017,0,Cara Losch,East,MG,55
6M89XBL0,Hayden Neloms,GTX Plus Pro,Scotfind,Won,6/14/2017,9/11/2017,5053,Celia Rouche,West,GTX,5482
YT2QLCVS,Hayden Neloms,MG Advanced,Groovestreet,Won,6/14/2017,6/28/2017,3539,Celia Rouche,West,MG,3393
3VC45PML,James Ascencio,GTX Basic,,Engaging,6/14/2017,,,Summer Sewald,West,GTX,550
4ICL09BD,Jonathan Berthelot,GTX Basic,Rundofase,Won,6/14/2017,8/23/2017,580,Melvin Marxen,Central,GTX,550
YWWVWOO4,Kami Bicknell,MG Advanced,Rantouch,Lost,6/14/2017,6/20/2017,0,Summer Sewald,West,MG,3393
8TTFFCIK,Lajuana Vencill,MG Advanced,Warephase,Won,6/14/2017,6/17/2017,3468,Dustin Brinkmann,Central,MG,3393
5URQT67R,Markita Hansen,GTK 500,Treequote,Engaging,6/14/2017,,,Celia Rouche,West,GTK,26768
YX4E972E,Markita Hansen,GTXPro,Conecom,Engaging,6/14/2017,,,Celia Rouche,West,GTX,4821
OG13XT4P,Niesha Huffines,MG Special,Ron-tech,Won,6/14/2017,9/19/2017,54,Melvin Marxen,Central,MG,55
ZYRRGSQK,Reed Clapper,MG Advanced,Bluth Company,Lost,6/14/2017,6/27/2017,0,Rocco Neubert,East,MG,3393
0LDX9VLO,Versie Hillebrand,MG Special,Scottech,Lost,6/14/2017,8/11/2017,0,Dustin Brinkmann,Central,MG,55
XFFFWJQH,Violet Mclelland,MG Special,Gekko & Co,Lost,6/14/2017,8/20/2017,0,Cara Losch,East,MG,55
KRSNQKC6,Boris Faz,GTX Plus Pro,Zotware,Won,6/15/2017,6/28/2017,6040,Rocco Neubert,East,GTX,5482
YY39ZQNV,Cassey Cress,GTXPro,The New York Inquirer,Won,6/15/2017,9/1/2017,5857,Rocco Neubert,East,GTX,4821
YHVY1LHH,Cecily Lampkin,MG Advanced,dambase,Won,6/15/2017,6/25/2017,3785,Dustin Brinkmann,Central,MG,3393
2BG4ZR42,Corliss Cosme,GTX Plus Basic,Zathunicon,Lost,6/15/2017,9/19/2017,0,Cara Losch,East,GTX,1096
QQCIN1M4,Daniell Hammack,GTX Basic,Initech,Won,6/15/2017,6/26/2017,420,Rocco Neubert,East,GTX,550
KIMW6PXN,Daniell Hammack,GTXPro,Xx-zobam,Won,6/15/2017,6/20/2017,4939,Rocco Neubert,East,GTX,4821
AKFNIQR0,Darcel Schlecht,GTXPro,Scottech,Won,6/15/2017,6/30/2017,4564,Melvin Marxen,Central,GTX,4821
D5LEL3HF,Darcel Schlecht,MG Advanced,Rangreen,Won,6/15/2017,9/9/2017,2683,Melvin Marxen,Central,MG,3393
6X4EEUGA,Elease Gluck,GTK 500,Cheers,Won,6/15/2017,6/30/2017,25464,Celia Rouche,West,GTK,26768
KTSB1KYT,Jonathan Berthelot,GTX Basic,Hottechi,Won,6/15/2017,9/9/2017,460,Melvin Marxen,Central,GTX,550
RB7IA4JX,Jonathan Berthelot,GTX Basic,Rundofase,Won,6/15/2017,6/28/2017,546,Melvin Marxen,Central,GTX,550
M4HY664H,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,6/15/2017,9/25/2017,918,Melvin Marxen,Central,GTX,1096
D2C191IK,Lajuana Vencill,MG Advanced,Domzoom,Lost,6/15/2017,6/29/2017,0,Dustin Brinkmann,Central,MG,3393
I2V3EPW7,Lajuana Vencill,MG Advanced,Toughzap,Won,6/15/2017,8/2/2017,3018,Dustin Brinkmann,Central,MG,3393
RB8LSFVK,Markita Hansen,MG Special,Sonron,Won,6/15/2017,8/24/2017,52,Celia Rouche,West,MG,55
ZU3GICE9,Maureen Marcano,GTX Basic,,Engaging,6/15/2017,,,Summer Sewald,West,GTX,550
7SYJDW4L,Reed Clapper,MG Special,Bioplex,Won,6/15/2017,8/4/2017,50,Rocco Neubert,East,MG,55
OXNWRI4I,Rosalina Dieter,MG Special,,Engaging,6/15/2017,,,Celia Rouche,West,MG,55
O7E0302B,Rosie Papadopoulos,GTX Basic,Xx-zobam,Won,6/15/2017,9/13/2017,524,Cara Losch,East,GTX,550
U11XXNCF,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,6/15/2017,6/29/2017,3306,Cara Losch,East,MG,3393
HKV37WU9,Vicki Laflamme,GTX Basic,,Engaging,6/15/2017,,,Celia Rouche,West,GTX,550
73FYEJQV,Vicki Laflamme,MG Special,Hatfan,Won,6/15/2017,6/22/2017,54,Celia Rouche,West,MG,55
C4CQ8FZL,Vicki Laflamme,MG Special,Hottechi,Won,6/15/2017,6/28/2017,53,Celia Rouche,West,MG,55
OJ1WKIVY,Wilburn Farren,GTX Basic,Zencorporation,Won,6/15/2017,8/29/2017,514,Cara Losch,East,GTX,550
YXXWQA4G,Zane Levy,MG Advanced,,Engaging,6/15/2017,,,Summer Sewald,West,MG,3393
L1YN7LDL,Cassey Cress,MG Special,Bluth Company,Engaging,6/16/2017,,,Rocco Neubert,East,MG,55
N9ZXCBTU,Daniell Hammack,GTX Plus Basic,Konex,Won,6/16/2017,6/25/2017,985,Rocco Neubert,East,GTX,1096
RLHNJZBW,Darcel Schlecht,GTXPro,Conecom,Won,6/16/2017,8/11/2017,5843,Melvin Marxen,Central,GTX,4821
GKHTT70P,Darcel Schlecht,GTXPro,Genco Pura Olive Oil Company,Won,6/16/2017,9/17/2017,4577,Melvin Marxen,Central,GTX,4821
GL8PN4LQ,Darcel Schlecht,MG Advanced,Isdom,Won,6/16/2017,6/24/2017,3323,Melvin Marxen,Central,MG,3393
TTVQT1YD,Donn Cantrell,MG Advanced,Betasoloin,Lost,6/16/2017,8/31/2017,0,Rocco Neubert,East,MG,3393
NOHEK8PU,Donn Cantrell,GTX Basic,Ontomedia,Won,6/16/2017,9/17/2017,483,Rocco Neubert,East,GTX,550
56AN1DXW,Garret Kinder,GTX Basic,Initech,Lost,6/16/2017,8/22/2017,0,Cara Losch,East,GTX,550
WB44DF28,Garret Kinder,GTXPro,Vehement Capital Partners,Won,6/16/2017,9/18/2017,5206,Cara Losch,East,GTX,4821
DJ60T39C,Gladys Colclough,MG Advanced,Finhigh,Won,6/16/2017,9/4/2017,3621,Melvin Marxen,Central,MG,3393
52H2CE10,Kami Bicknell,GTXPro,Faxquote,Won,6/16/2017,6/25/2017,4756,Summer Sewald,West,GTX,4821
PVDGIYSB,Lajuana Vencill,GTX Plus Basic,Isdom,Lost,6/16/2017,8/29/2017,0,Dustin Brinkmann,Central,GTX,1096
F57Z7KJF,Lajuana Vencill,MG Advanced,Stanredtax,Won,6/16/2017,6/24/2017,3228,Dustin Brinkmann,Central,MG,3393
NEFPSWOJ,Markita Hansen,GTX Plus Basic,Toughzap,Engaging,6/16/2017,,,Celia Rouche,West,GTX,1096
ZGSQMEQ9,Niesha Huffines,GTX Plus Basic,Bioholding,Won,6/16/2017,9/17/2017,1063,Melvin Marxen,Central,GTX,1096
FM1RH52B,Reed Clapper,GTX Plus Basic,Yearin,Lost,6/16/2017,8/19/2017,0,Rocco Neubert,East,GTX,1096
PFKDTEYU,Rosie Papadopoulos,GTXPro,Xx-zobam,Engaging,6/16/2017,,,Cara Losch,East,GTX,4821
3C5GNT3Q,Vicki Laflamme,MG Special,,Engaging,6/16/2017,,,Celia Rouche,West,MG,55
0LRVHITK,Violet Mclelland,MG Special,,Engaging,6/16/2017,,,Cara Losch,East,MG,55
3NM7A8SX,Zane Levy,MG Advanced,Newex,Won,6/16/2017,6/27/2017,4234,Summer Sewald,West,MG,3393
1XWQZ1F8,Cassey Cress,GTX Plus Basic,Plussunin,Won,6/17/2017,9/16/2017,1198,Rocco Neubert,East,GTX,1096
LXGNXNX1,Corliss Cosme,GTXPro,Sumace,Won,6/17/2017,9/9/2017,4960,Cara Losch,East,GTX,4821
YQK2K6U5,Darcel Schlecht,GTX Basic,Betatech,Won,6/17/2017,8/22/2017,576,Melvin Marxen,Central,GTX,550
FROU0UKW,Darcel Schlecht,GTX Plus Pro,Globex Corporation,Won,6/17/2017,8/25/2017,5614,Melvin Marxen,Central,GTX,5482
SD8JJSKT,Darcel Schlecht,MG Advanced,Streethex,Won,6/17/2017,8/30/2017,3422,Melvin Marxen,Central,MG,3393
HABN7JBG,Elease Gluck,GTX Basic,Rantouch,Engaging,6/17/2017,,,Celia Rouche,West,GTX,550
2O76H591,James Ascencio,MG Advanced,,Engaging,6/17/2017,,,Summer Sewald,West,MG,3393
LCWP23CI,James Ascencio,GTX Plus Pro,Finjob,Won,6/17/2017,6/24/2017,5306,Summer Sewald,West,GTX,5482
KSOW4MUK,Kami Bicknell,GTX Basic,,Engaging,6/17/2017,,,Summer Sewald,West,GTX,550
FHYD80FB,Kami Bicknell,GTXPro,,Engaging,6/17/2017,,,Summer Sewald,West,GTX,4821
1ORXGKVH,Kary Hendrixson,GTXPro,Sonron,Engaging,6/17/2017,,,Summer Sewald,West,GTX,4821
XQ4FN1KA,Kary Hendrixson,GTXPro,Golddex,Lost,6/17/2017,9/6/2017,0,Summer Sewald,West,GTX,4821
9BTSKY01,Lajuana Vencill,MG Special,Inity,Won,6/17/2017,9/19/2017,60,Dustin Brinkmann,Central,MG,55
EGEJA2HY,Markita Hansen,GTX Basic,,Engaging,6/17/2017,,,Celia Rouche,West,GTX,550
CQZSFN7C,Markita Hansen,GTK 500,Konex,Lost,6/17/2017,8/15/2017,0,Celia Rouche,West,GTK,26768
81LMZHD1,Moses Frase,GTX Plus Pro,Bioholding,Won,6/17/2017,8/16/2017,5018,Dustin Brinkmann,Central,GTX,5482
TIPG6R0Z,Vicki Laflamme,GTX Basic,,Engaging,6/17/2017,,,Celia Rouche,West,GTX,550
1J5Y9X1H,Vicki Laflamme,MG Advanced,Groovestreet,Won,6/17/2017,9/17/2017,3295,Celia Rouche,West,MG,3393
6LC0XB2D,Anna Snelling,MG Special,Rundofase,Won,6/18/2017,8/29/2017,61,Dustin Brinkmann,Central,MG,55
YKC8JUSY,Boris Faz,GTX Plus Pro,Mathtouch,Lost,6/18/2017,7/1/2017,0,Rocco Neubert,East,GTX,5482
H3DYTZIQ,Cassey Cress,GTX Plus Basic,Scottech,Engaging,6/18/2017,,,Rocco Neubert,East,GTX,1096
PAQTBHVA,Cassey Cress,MG Special,Zathunicon,Won,6/18/2017,9/23/2017,59,Rocco Neubert,East,MG,55
HEWKNHTH,Daniell Hammack,GTX Plus Pro,,Engaging,6/18/2017,,,Rocco Neubert,East,GTX,5482
EFIR7HGR,Daniell Hammack,MG Advanced,Groovestreet,Engaging,6/18/2017,,,Rocco Neubert,East,MG,3393
JRWBU9BS,Daniell Hammack,GTXPro,Mathtouch,Won,6/18/2017,6/26/2017,3720,Rocco Neubert,East,GTX,4821
DXF00KY4,Darcel Schlecht,MG Advanced,Isdom,Lost,6/18/2017,8/15/2017,0,Melvin Marxen,Central,MG,3393
K6ZDH79M,Darcel Schlecht,GTXPro,Funholding,Won,6/18/2017,8/16/2017,5088,Melvin Marxen,Central,GTX,4821
GKL9QV5B,Elease Gluck,GTX Plus Pro,Scotfind,Won,6/18/2017,6/28/2017,6666,Celia Rouche,West,GTX,5482
1V3IQVOF,Gladys Colclough,GTX Plus Basic,Ron-tech,Lost,6/18/2017,8/2/2017,0,Melvin Marxen,Central,GTX,1096
BH7EXL5M,Gladys Colclough,GTXPro,Isdom,Won,6/18/2017,6/23/2017,5115,Melvin Marxen,Central,GTX,4821
H176AX96,James Ascencio,MG Advanced,Gekko & Co,Engaging,6/18/2017,,,Summer Sewald,West,MG,3393
K0HLZM4Q,Jonathan Berthelot,GTX Basic,Stanredtax,Lost,6/18/2017,8/21/2017,0,Melvin Marxen,Central,GTX,550
BTNSR87A,Jonathan Berthelot,GTX Plus Basic,Isdom,Won,6/18/2017,7/1/2017,1149,Melvin Marxen,Central,GTX,1096
L58MN75X,Jonathan Berthelot,GTXPro,Bioholding,Won,6/18/2017,9/15/2017,5220,Melvin Marxen,Central,GTX,4821
SWV0JUQJ,Jonathan Berthelot,MG Special,Stanredtax,Won,6/18/2017,6/22/2017,60,Melvin Marxen,Central,MG,55
XU836DFA,Kami Bicknell,GTX Basic,,Engaging,6/18/2017,,,Summer Sewald,West,GTX,550
910IXBKP,Kami Bicknell,GTX Basic,Lexiqvolax,Won,6/18/2017,6/22/2017,551,Summer Sewald,West,GTX,550
NTNYA5PE,Markita Hansen,GTX Basic,Cheers,Won,6/18/2017,9/28/2017,505,Celia Rouche,West,GTX,550
AHRCT8IP,Marty Freudenburg,GTX Basic,Warephase,Lost,6/18/2017,9/3/2017,0,Melvin Marxen,Central,GTX,550
ESH4HX52,Marty Freudenburg,GTX Plus Pro,Globex Corporation,Won,6/18/2017,8/21/2017,5472,Melvin Marxen,Central,GTX,5482
