opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price,sector,year_established,revenue,employees,office_location
ZJLW1OPF,Darcel Schlecht,GTXPro,Xx-zobam,Engaging,7/28/2017,,,Melvin Marxen,Central,GTX,4821,entertainment,1989,3838.39,8274,United States
LJ59Y2TK,Darcel Schlecht,GTXPro,Ron-tech,Lost,7/28/2017,7/29/2017,0,Melvin Marxen,Central,GTX,4821,medical,1992,3922.42,6837,United States
80S3ED8B,Darcel Schlecht,GTX Basic,Conecom,Won,7/28/2017,8/23/2017,589,Melvin Marxen,Central,GTX,550,technolgy,2005,1520.66,1806,United States
2IKGOPW1,Darcel Schlecht,GTXPro,Inity,Won,7/28/2017,7/30/2017,4387,Melvin Marxen,Central,GTX,4821,marketing,1986,2403.58,8801,United States
7Y10BR02,Darcel Schlecht,GTXPro,Streethex,Won,7/28/2017,7/30/2017,4555,Melvin Marxen,Central,GTX,4821,retail,1988,1376.8,1165,Belgium
4L8RQVL9,Donn Cantrell,GTXPro,Massive Dynamic,Lost,7/28/2017,8/6/2017,0,Rocco Neubert,East,GTX,4821,entertainment,1989,665.06,1095,United States
9T954T67,Elease Gluck,GTX Basic,Green-Plus,Won,7/28/2017,7/29/2017,514,Celia Rouche,West,GTX,550,services,2003,692.19,1922,United States
N07XYH50,Gladys Colclough,GTXPro,Newex,Engaging,7/28/2017,,,Melvin Marxen,Central,GTX,4821,services,1991,1012.72,3492,Germany
CEOEM2MY,Hayden Neloms,GTX Plus Basic,Nam-zim,Lost,7/28/2017,7/29/2017,0,Celia Rouche,West,GTX,1096,services,1987,405.59,1179,Brazil
I5FVCO24,Jonathan Berthelot,GTXPro,Cancity,Won,7/28/2017,7/29/2017,4671,Melvin Marxen,Central,GTX,4821,retail,2001,718.62,2448,United States
WTG4IAG0,Kami Bicknell,MG Special,Labdrill,Lost,7/28/2017,7/29/2017,0,Summer Sewald,West,MG,55,medical,1985,2741.37,9226,United States
NFKUICVA,Kami Bicknell,GTX Basic,Singletechno,Won,7/28/2017,11/15/2017,518,Summer Sewald,West,GTX,550,retail,1996,2214.94,5374,United States
V3G1HBTZ,Lajuana Vencill,GTX Basic,Nam-zim,Engaging,7/28/2017,,,Dustin Brinkmann,Central,GTX,550,services,1987,405.59,1179,Brazil
7W9S4DCZ,Lajuana Vencill,MG Special,Dalttechnology,Engaging,7/28/2017,,,Dustin Brinkmann,Central,MG,55,software,2013,98.79,96,United States
8UCQBI6J,Marty Freudenburg,GTXPro,Cancity,Won,7/28/2017,7/29/2017,4172,Melvin Marxen,Central,GTX,4821,retail,2001,718.62,2448,United States
Q8Q4R3SW,Moses Frase,GTX Plus Pro,dambase,Lost,7/28/2017,8/10/2017,0,Dustin Brinkmann,Central,GTX,5482,marketing,1995,2173.98,2928,United States
SJ3QA8KP,Niesha Huffines,MG Advanced,Treequote,Engaging,7/28/2017,,,Melvin Marxen,Central,MG,3393,telecommunications,1988,5266.09,8595,United States
BZNGP0DN,Reed Clapper,MG Special,Massive Dynamic,Won,7/28/2017,8/10/2017,53,Rocco Neubert,East,MG,55,entertainment,1989,665.06,1095,United States
Z31RDLIF,Rosie Papadopoulos,MG Advanced,Gekko & Co,Lost,7/28/2017,11/27/2017,0,Cara Losch,East,MG,3393,retail,1990,2520.83,3502,United States
NX2EICNQ,Versie Hillebrand,GTX Basic,Kan-code,Engaging,7/28/2017,,,Dustin Brinkmann,Central,GTX,550,software,1982,11698.03,34288,United States
E4KNZB95,Versie Hillebrand,MG Special,Bioholding,Won,7/28/2017,8/19/2017,53,Dustin Brinkmann,Central,MG,55,medical,2012,587.34,1356,Philipines
PJDA3RWU,Versie Hillebrand,MG Special,Condax,Won,7/28/2017,8/3/2017,60,Dustin Brinkmann,Central,MG,55,medical,2017,4.54,9,United States
YUORNX7C,Versie Hillebrand,MG Special,Inity,Won,7/28/2017,11/1/2017,53,Dustin Brinkmann,Central,MG,55,marketing,1986,2403.58,8801,United States
0WJLKMUA,Violet Mclelland,GTXPro,Acme Corporation,Lost,7/28/2017,7/29/2017,0,Cara Losch,East,GTX,4821,technolgy,1996,1100.04,2822,United States
7XP06LUZ,Wilburn Farren,MG Special,Zathunicon,Lost,7/28/2017,12/2/2017,0,Cara Losch,East,MG,55,retail,2010,71.12,144,United States
5BT0Y4MB,Zane Levy,GTX Basic,Green-Plus,Lost,7/28/2017,7/30/2017,0,Summer Sewald,West,GTX,550,services,2003,692.19,1922,United States
WCCEBK6E,Anna Snelling,GTX Plus Pro,Isdom,Won,7/29/2017,8/5/2017,4603,Dustin Brinkmann,Central,GTX,5482,medical,2002,3178.24,4540,United States
5SCMRQ9N,Cecily Lampkin,GTX Basic,Finhigh,Won,7/29/2017,9/5/2017,610,Dustin Brinkmann,Central,GTX,550,finance,2006,1102.43,1759,United States
A3I4JHP0,Daniell Hammack,GTX Plus Basic,Konex,Won,7/29/2017,8/6/2017,1189,Rocco Neubert,East,GTX,1096,technolgy,1980,7708.38,13756,United States
NJNY07JZ,Darcel Schlecht,GTX Basic,Codehow,Engaging,7/29/2017,,,Melvin Marxen,Central,GTX,550,software,1998,2714.9,2641,United States
YI1V6SOX,Darcel Schlecht,GTXPro,The New York Inquirer,Engaging,7/29/2017,,,Melvin Marxen,Central,GTX,4821,medical,1996,439.21,792,United States
T1SITEI0,Darcel Schlecht,MG Special,Singletechno,Engaging,7/29/2017,,,Melvin Marxen,Central,MG,55,retail,1996,2214.94,5374,United States
DOVFYIIO,Donn Cantrell,GTXPro,Massive Dynamic,Lost,7/29/2017,7/30/2017,0,Rocco Neubert,East,GTX,4821,entertainment,1989,665.06,1095,United States
BC53PQMQ,Donn Cantrell,GTX Plus Pro,Sumace,Won,7/29/2017,7/31/2017,5480,Rocco Neubert,East,GTX,5482,retail,2000,167.89,493,Romania
AU1OZUN8,Elease Gluck,MG Special,Sonron,Won,7/29/2017,11/2/2017,56,Celia Rouche,West,MG,55,telecommunications,1999,1699.85,5108,United States
09GK47AY,Garret Kinder,GTX Plus Basic,Ontomedia,Lost,7/29/2017,8/2/2017,0,Cara Losch,East,GTX,1096,employment,1997,882.12,2769,United States
D6CRJSEP,Garret Kinder,GTX Plus Basic,Zotware,Won,7/29/2017,9/16/2017,983,Cara Losch,East,GTX,1096,software,1979,4478.47,13809,United States
5G9WEZTP,Garret Kinder,GTXPro,Massive Dynamic,Won,7/29/2017,8/16/2017,5319,Cara Losch,East,GTX,4821,entertainment,1989,665.06,1095,United States
KRK5YFGW,James Ascencio,GTXPro,Konex,Won,7/29/2017,8/8/2017,4941,Summer Sewald,West,GTX,4821,technolgy,1980,7708.38,13756,United States
GJQFUUWI,James Ascencio,MG Advanced,Sunnamplex,Won,7/29/2017,8/2/2017,3260,Summer Sewald,West,MG,3393,marketing,2008,894.37,1593,Poland
9M72KPA3,Kami Bicknell,GTX Plus Basic,Bluth Company,Engaging,7/29/2017,,,Summer Sewald,West,GTX,1096,technolgy,1993,1242.32,3027,United States
7SO4NKFP,Kami Bicknell,GTX Plus Basic,Hottechi,Lost,7/29/2017,8/3/2017,0,Summer Sewald,West,GTX,1096,technolgy,1997,8170.38,16499,Korea
VZ1ETER5,Kami Bicknell,GTX Plus Pro,Goodsilron,Won,7/29/2017,7/31/2017,4842,Summer Sewald,West,GTX,5482,marketing,2000,2952.73,5107,United States
YOFRJU68,Kami Bicknell,MG Advanced,Blackzim,Won,7/29/2017,9/29/2017,3463,Summer Sewald,West,MG,3393,retail,2009,497.11,1588,United States
ERTQ4SN3,Lajuana Vencill,MG Special,Zumgoity,Engaging,7/29/2017,,,Dustin Brinkmann,Central,MG,55,medical,1984,441.08,1210,United States
F9V6EWDG,Lajuana Vencill,GTX Basic,Konmatfix,Lost,7/29/2017,8/1/2017,0,Dustin Brinkmann,Central,GTX,550,marketing,1985,375.43,1190,United States
5EFR0VAZ,Maureen Marcano,GTX Basic,Newex,Lost,7/29/2017,7/30/2017,0,Summer Sewald,West,GTX,550,services,1991,1012.72,3492,Germany
4MTIOMFQ,Reed Clapper,GTXPro,Mathtouch,Won,7/29/2017,8/8/2017,4252,Rocco Neubert,East,GTX,4821,marketing,1984,3027.46,9516,Jordan
J096XFZG,Rosie Papadopoulos,GTXPro,Zotware,Won,7/29/2017,9/4/2017,4906,Cara Losch,East,GTX,4821,software,1979,4478.47,13809,United States
G40058T1,Versie Hillebrand,MG Special,Yearin,Engaging,7/29/2017,,,Dustin Brinkmann,Central,MG,55,retail,2005,2261.05,3851,United States
4U2Z53VS,Versie Hillebrand,MG Special,Inity,Lost,7/29/2017,8/10/2017,0,Dustin Brinkmann,Central,MG,55,marketing,1986,2403.58,8801,United States
6YMJLH2F,Anna Snelling,GTX Plus Pro,Finhigh,Lost,7/30/2017,8/7/2017,0,Dustin Brinkmann,Central,GTX,5482,finance,2006,1102.43,1759,United States
SP9W5IND,Boris Faz,MG Special,Acme Corporation,Engaging,7/30/2017,,,Rocco Neubert,East,MG,55,technolgy,1996,1100.04,2822,United States
D6U1NYBU,Corliss Cosme,MG Advanced,Umbrella Corporation,Won,7/30/2017,11/18/2017,3113,Cara Losch,East,MG,3393,finance,1998,2022.14,5113,United States
9Q2SYGPP,Daniell Hammack,GTX Plus Basic,Bluth Company,Won,7/30/2017,8/10/2017,1097,Rocco Neubert,East,GTX,1096,technolgy,1993,1242.32,3027,United States
R55U5QI4,Darcel Schlecht,GTX Plus Pro,Scottech,Engaging,7/30/2017,,,Melvin Marxen,Central,GTX,5482,marketing,2012,45.39,100,United States
TJ95PY76,Darcel Schlecht,GTXPro,J-Texon,Engaging,7/30/2017,,,Melvin Marxen,Central,GTX,4821,retail,1989,1388.67,3583,United States
EY73E4ZB,Darcel Schlecht,MG Advanced,Hottechi,Lost,7/30/2017,8/5/2017,0,Melvin Marxen,Central,MG,3393,technolgy,1997,8170.38,16499,Korea
KQLS98VW,Darcel Schlecht,GTX Plus Basic,Condax,Won,7/30/2017,12/4/2017,1245,Melvin Marxen,Central,GTX,1096,medical,2017,4.54,9,United States
LKQL4GRO,Darcel Schlecht,GTX Plus Basic,Scottech,Won,7/30/2017,8/4/2017,1160,Melvin Marxen,Central,GTX,1096,marketing,2012,45.39,100,United States
4DKUZ8JE,Darcel Schlecht,MG Special,Bioholding,Won,7/30/2017,7/31/2017,53,Melvin Marxen,Central,MG,55,medical,2012,587.34,1356,Philipines
V3QM4V7G,Donn Cantrell,GTXPro,Initech,Lost,7/30/2017,8/11/2017,0,Rocco Neubert,East,GTX,4821,telecommunications,1994,6395.05,20275,United States
LZWH2OGW,Gladys Colclough,MG Advanced,Funholding,Lost,7/30/2017,8/6/2017,0,Melvin Marxen,Central,MG,3393,finance,1991,2819.5,7227,United States
R7JSQI5U,Hayden Neloms,MG Advanced,Newex,Lost,7/30/2017,7/31/2017,0,Celia Rouche,West,MG,3393,services,1991,1012.72,3492,Germany
S5NZI5UN,James Ascencio,GTXPro,Cheers,Won,7/30/2017,9/10/2017,5031,Summer Sewald,West,GTX,4821,entertainment,1993,4269.9,6472,United States
XQQ3JS90,Jonathan Berthelot,GTXPro,Rangreen,Won,7/30/2017,7/31/2017,5741,Melvin Marxen,Central,GTX,4821,technolgy,1987,2938.67,8775,Panama
5SED9K1C,Kami Bicknell,GTX Plus Basic,Plusstrip,Won,7/30/2017,8/9/2017,1038,Summer Sewald,West,GTX,1096,entertainment,2002,349.81,315,United States
810GB47D,Kary Hendrixson,GTX Basic,Condax,Lost,7/30/2017,8/5/2017,0,Summer Sewald,West,GTX,550,medical,2017,4.54,9,United States
GZCWRMIR,Kary Hendrixson,GTX Basic,J-Texon,Lost,7/30/2017,11/20/2017,0,Summer Sewald,West,GTX,550,retail,1989,1388.67,3583,United States
5W29OCB8,Lajuana Vencill,MG Special,Bioholding,Engaging,7/30/2017,,,Dustin Brinkmann,Central,MG,55,medical,2012,587.34,1356,Philipines
PST4NDK4,Lajuana Vencill,GTX Basic,Funholding,Won,7/30/2017,8/9/2017,502,Dustin Brinkmann,Central,GTX,550,finance,1991,2819.5,7227,United States
8U9DLK26,Maureen Marcano,GTXPro,Nam-zim,Won,7/30/2017,7/31/2017,4913,Summer Sewald,West,GTX,4821,services,1987,405.59,1179,Brazil
DJFMG9QI,Moses Frase,MG Special,Plusstrip,Engaging,7/30/2017,,,Dustin Brinkmann,Central,MG,55,entertainment,2002,349.81,315,United States
DDWSCXZA,Moses Frase,MG Advanced,Rundofase,Won,7/30/2017,9/19/2017,3457,Dustin Brinkmann,Central,MG,3393,technolgy,1983,1008.06,1238,United States
GWQX8BSZ,Niesha Huffines,GTX Basic,Donquadtech,Engaging,7/30/2017,,,Melvin Marxen,Central,GTX,550,technolgy,1992,1712.68,3194,United States
TX5SADEI,Niesha Huffines,GTX Plus Basic,Dontechi,Engaging,7/30/2017,,,Melvin Marxen,Central,GTX,1096,software,1982,4618,10083,United States
T2UA7F7Z,Reed Clapper,GTX Plus Pro,Opentech,Won,7/30/2017,8/8/2017,5204,Rocco Neubert,East,GTX,5482,finance,1994,355.23,853,United States
FOGOYZ75,Rosie Papadopoulos,MG Advanced,Plussunin,Won,7/30/2017,8/7/2017,3019,Cara Losch,East,MG,3393,retail,2003,1419.98,4018,United States
I9IJS5BM,Rosie Papadopoulos,MG Advanced,Sumace,Won,7/30/2017,8/18/2017,3453,Cara Losch,East,MG,3393,retail,2000,167.89,493,Romania
2HU8CPJ3,Vicki Laflamme,MG Advanced,Labdrill,Won,7/30/2017,11/13/2017,3464,Celia Rouche,West,MG,3393,medical,1985,2741.37,9226,United States
M2UI5MKB,Violet Mclelland,MG Advanced,Zathunicon,Won,7/30/2017,8/19/2017,2937,Cara Losch,East,MG,3393,retail,2010,71.12,144,United States
HWVR6IJ7,Wilburn Farren,GTX Basic,Kan-code,Won,7/30/2017,8/15/2017,463,Cara Losch,East,GTX,550,software,1982,11698.03,34288,United States
QD4ONE04,Anna Snelling,MG Special,Rangreen,Engaging,7/31/2017,,,Dustin Brinkmann,Central,MG,55,technolgy,1987,2938.67,8775,Panama
V0XFS245,Boris Faz,GTXPro,Bluth Company,Won,7/31/2017,9/11/2017,4096,Rocco Neubert,East,GTX,4821,technolgy,1993,1242.32,3027,United States
ICG3THQK,Gladys Colclough,GTX Basic,Sumace,Engaging,7/31/2017,,,Melvin Marxen,Central,GTX,550,retail,2000,167.89,493,Romania
WOO9JXOQ,Gladys Colclough,MG Advanced,Sumace,Engaging,7/31/2017,,,Melvin Marxen,Central,MG,3393,retail,2000,167.89,493,Romania
EMH2I8XE,Lajuana Vencill,MG Advanced,Acme Corporation,Engaging,7/31/2017,,,Dustin Brinkmann,Central,MG,3393,technolgy,1996,1100.04,2822,United States
BBGCBEUY,Markita Hansen,GTX Plus Basic,Plexzap,Lost,7/31/2017,8/4/2017,0,Celia Rouche,West,GTX,1096,retail,2001,2437.85,4874,United States
6PHF576T,Markita Hansen,GTXPro,Y-corporation,Lost,7/31/2017,11/23/2017,0,Celia Rouche,West,GTX,4821,employment,1983,2871.35,9561,United States
XN43RX9C,Markita Hansen,MG Advanced,Sunnamplex,Won,7/31/2017,8/10/2017,3187,Celia Rouche,West,MG,3393,marketing,2008,894.37,1593,Poland
DOU4T9EI,Moses Frase,MG Special,Cancity,Lost,7/31/2017,11/2/2017,0,Dustin Brinkmann,Central,MG,55,retail,2001,718.62,2448,United States
XUU1PPTJ,Moses Frase,GTX Plus Pro,Rangreen,Won,7/31/2017,11/10/2017,5234,Dustin Brinkmann,Central,GTX,5482,technolgy,1987,2938.67,8775,Panama
Q65B52C5,Niesha Huffines,GTX Basic,Kan-code,Engaging,7/31/2017,,,Melvin Marxen,Central,GTX,550,software,1982,11698.03,34288,United States
KZMZH8L6,Reed Clapper,GTX Plus Pro,Zotware,Won,7/31/2017,9/28/2017,6180,Rocco Neubert,East,GTX,5482,software,1979,4478.47,13809,United States
7WU2BQ2P,Versie Hillebrand,MG Special,Inity,Won,7/31/2017,8/10/2017,53,Dustin Brinkmann,Central,MG,55,marketing,1986,2403.58,8801,United States
5B4H3E7V,Vicki Laflamme,MG Special,Konex,Lost,7/31/2017,8/5/2017,0,Celia Rouche,West,MG,55,technolgy,1980,7708.38,13756,United States
6YCDG16T,Vicki Laflamme,MG Advanced,Cheers,Won,7/31/2017,8/12/2017,3687,Celia Rouche,West,MG,3393,entertainment,1993,4269.9,6472,United States
BVKAXY66,Zane Levy,GTXPro,Konex,Won,7/31/2017,8/20/2017,6069,Summer Sewald,West,GTX,4821,technolgy,1980,7708.38,13756,United States
4ZB2W6O7,Anna Snelling,MG Special,Plusstrip,Engaging,8/1/2017,,,Dustin Brinkmann,Central,MG,55,entertainment,2002,349.81,315,United States
D9VTKEEH,Anna Snelling,GTX Plus Basic,Genco Pura Olive Oil Company,Lost,8/1/2017,8/11/2017,0,Dustin Brinkmann,Central,GTX,1096,retail,2007,894.33,1635,Italy
7CYRCTXI,Anna Snelling,MG Advanced,Konmatfix,Won,8/1/2017,8/16/2017,3452,Dustin Brinkmann,Central,MG,3393,marketing,1985,375.43,1190,United States
IH4M0XTK,Cassey Cress,MG Advanced,Kinnamplus,Won,8/1/2017,8/9/2017,3156,Rocco Neubert,East,MG,3393,retail,2004,702.72,1831,United States
L9AZZGNK,Daniell Hammack,GTX Basic,Gekko & Co,Lost,8/1/2017,8/14/2017,0,Rocco Neubert,East,GTX,550,retail,1990,2520.83,3502,United States
1FLN8BTI,Darcel Schlecht,MG Special,Rundofase,Engaging,8/1/2017,,,Melvin Marxen,Central,MG,55,technolgy,1983,1008.06,1238,United States
MLPVWTC2,Darcel Schlecht,MG Advanced,Statholdings,Lost,8/1/2017,11/23/2017,0,Melvin Marxen,Central,MG,3393,employment,1997,291.27,586,United States
6BBYA0L3,Hayden Neloms,GTX Plus Basic,Rantouch,Won,8/1/2017,8/6/2017,1157,Celia Rouche,West,GTX,1096,telecommunications,1994,1188.42,3015,United States
S3J60BK0,James Ascencio,GTX Plus Basic,Plexzap,Won,8/1/2017,11/22/2017,1040,Summer Sewald,West,GTX,1096,retail,2001,2437.85,4874,United States
IKIJHQPN,Jonathan Berthelot,MG Special,Streethex,Won,8/1/2017,12/16/2017,49,Melvin Marxen,Central,MG,55,retail,1988,1376.8,1165,Belgium
OJ9KBQML,Lajuana Vencill,GTX Basic,Inity,Won,8/1/2017,9/19/2017,454,Dustin Brinkmann,Central,GTX,550,marketing,1986,2403.58,8801,United States
W66UPKL4,Markita Hansen,GTX Plus Basic,Zoomit,Won,8/1/2017,11/18/2017,1106,Celia Rouche,West,GTX,1096,entertainment,1992,324.19,978,United States
2S7CMLRJ,Maureen Marcano,GTX Plus Basic,Goodsilron,Won,8/1/2017,8/8/2017,1143,Summer Sewald,West,GTX,1096,marketing,2000,2952.73,5107,United States
18KMXL8N,Maureen Marcano,GTX Plus Pro,J-Texon,Won,8/1/2017,11/6/2017,4434,Summer Sewald,West,GTX,5482,retail,1989,1388.67,3583,United States
Y7244XW7,Moses Frase,MG Special,Plussunin,Engaging,8/1/2017,,,Dustin Brinkmann,Central,MG,55,retail,2003,1419.98,4018,United States
22HV3N2W,Niesha Huffines,GTX Plus Basic,Rangreen,Engaging,8/1/2017,,,Melvin Marxen,Central,GTX,1096,technolgy,1987,2938.67,8775,Panama
FKY3O5O1,Niesha Huffines,GTXPro,Zotware,Engaging,8/1/2017,,,Melvin Marxen,Central,GTX,4821,software,1979,4478.47,13809,United States
WRKPDK7O,Versie Hillebrand,GTX Plus Pro,Hatfan,Engaging,8/1/2017,,,Dustin Brinkmann,Central,GTX,5482,services,1982,792.46,1299,United States
3FWZBSW1,Versie Hillebrand,MG Special,Cancity,Engaging,8/1/2017,,,Dustin Brinkmann,Central,MG,55,retail,2001,718.62,2448,United States
VIY7P8J6,Versie Hillebrand,MG Special,Hatfan,Engaging,8/1/2017,,,Dustin Brinkmann,Central,MG,55,services,1982,792.46,1299,United States
PR1H7NHK,Versie Hillebrand,MG Special,Mathtouch,Engaging,8/1/2017,,,Dustin Brinkmann,Central,MG,55,marketing,1984,3027.46,9516,Jordan
K44PIQTN,Vicki Laflamme,GTX Plus Basic,Rantouch,Won,8/1/2017,9/26/2017,1193,Celia Rouche,West,GTX,1096,telecommunications,1994,1188.42,3015,United States
NWQHHVEM,Vicki Laflamme,GTXPro,Goodsilron,Won,8/1/2017,8/21/2017,5049,Celia Rouche,West,GTX,4821,marketing,2000,2952.73,5107,United States
ZJ76J97A,Vicki Laflamme,GTXPro,Konex,Won,8/1/2017,8/19/2017,5300,Celia Rouche,West,GTX,4821,technolgy,1980,7708.38,13756,United States
4Q1A27SA,Vicki Laflamme,MG Advanced,Singletechno,Won,8/1/2017,11/20/2017,3597,Celia Rouche,West,MG,3393,retail,1996,2214.94,5374,United States
GVOKY9KD,Violet Mclelland,GTXPro,Xx-zobam,Lost,8/1/2017,11/11/2017,0,Cara Losch,East,GTX,4821,entertainment,1989,3838.39,8274,United States
FOQK8G8Y,Zane Levy,GTX Basic,Sonron,Won,8/1/2017,8/6/2017,606,Summer Sewald,West,GTX,550,telecommunications,1999,1699.85,5108,United States
OEUK1UW5,Corliss Cosme,GTX Plus Basic,Condax,Won,8/2/2017,11/9/2017,1123,Cara Losch,East,GTX,1096,medical,2017,4.54,9,United States
LF45YLLR,Corliss Cosme,GTXPro,Initech,Won,8/2/2017,8/12/2017,5205,Cara Losch,East,GTX,4821,telecommunications,1994,6395.05,20275,United States
RYYTO9Z5,Daniell Hammack,GTX Basic,Yearin,Won,8/2/2017,11/1/2017,592,Rocco Neubert,East,GTX,550,retail,2005,2261.05,3851,United States
R9VR53F3,Daniell Hammack,GTX Plus Pro,Umbrella Corporation,Won,8/2/2017,8/14/2017,6284,Rocco Neubert,East,GTX,5482,finance,1998,2022.14,5113,United States
D5H30X5X,Gladys Colclough,MG Special,Warephase,Lost,8/2/2017,11/7/2017,0,Melvin Marxen,Central,MG,55,services,1997,2041.73,5276,United States
FLXN0TBT,Hayden Neloms,MG Advanced,Labdrill,Lost,8/2/2017,8/10/2017,0,Celia Rouche,West,MG,3393,medical,1985,2741.37,9226,United States
U8H8VGI0,James Ascencio,GTXPro,Lexiqvolax,Lost,8/2/2017,11/2/2017,0,Summer Sewald,West,GTX,4821,medical,2004,1618.89,3889,United States
R1X6U9CU,James Ascencio,GTX Plus Pro,Kan-code,Won,8/2/2017,8/5/2017,4231,Summer Sewald,West,GTX,5482,software,1982,11698.03,34288,United States
IT1XRUTD,Lajuana Vencill,GTX Plus Pro,Warephase,Lost,8/2/2017,8/13/2017,0,Dustin Brinkmann,Central,GTX,5482,services,1997,2041.73,5276,United States
VTSKKTQO,Lajuana Vencill,MG Advanced,Zumgoity,Lost,8/2/2017,8/13/2017,0,Dustin Brinkmann,Central,MG,3393,medical,1984,441.08,1210,United States
KIKG1BGV,Moses Frase,MG Advanced,Domzoom,Engaging,8/2/2017,,,Dustin Brinkmann,Central,MG,3393,entertainment,1998,217.87,551,United States
3Z2AMU5T,Reed Clapper,MG Advanced,Kinnamplus,Lost,8/2/2017,11/23/2017,0,Rocco Neubert,East,MG,3393,retail,2004,702.72,1831,United States
R0O1UYNW,Violet Mclelland,MG Special,Bluth Company,Won,8/2/2017,8/10/2017,53,Cara Losch,East,MG,55,technolgy,1993,1242.32,3027,United States
AZN2K0V9,Anna Snelling,MG Advanced,Ganjaflex,Engaging,8/3/2017,,,Dustin Brinkmann,Central,MG,3393,retail,1995,5158.71,17479,Japan
G44S6CLC,Anna Snelling,MG Special,Cancity,Won,8/3/2017,8/16/2017,52,Dustin Brinkmann,Central,MG,55,retail,2001,718.62,2448,United States
IMLB4653,Boris Faz,GTX Plus Basic,Gekko & Co,Won,8/3/2017,8/22/2017,938,Rocco Neubert,East,GTX,1096,retail,1990,2520.83,3502,United States
ZE6HA778,Darcel Schlecht,MG Advanced,Inity,Lost,8/3/2017,8/8/2017,0,Melvin Marxen,Central,MG,3393,marketing,1986,2403.58,8801,United States
6KPKOR79,Donn Cantrell,GTX Plus Basic,Bioplex,Won,8/3/2017,9/13/2017,1050,Rocco Neubert,East,GTX,1096,medical,1991,326.82,1016,United States
D42GA3LC,Donn Cantrell,MG Advanced,Vehement Capital Partners,Won,8/3/2017,8/11/2017,3440,Rocco Neubert,East,MG,3393,finance,1993,646.1,883,United States
TIPXNDS2,Gladys Colclough,MG Special,Betatech,Engaging,8/3/2017,,,Melvin Marxen,Central,MG,55,medical,1986,647.18,1185,Kenya
58J528HO,Gladys Colclough,GTXPro,Rundofase,Lost,8/3/2017,8/15/2017,0,Melvin Marxen,Central,GTX,4821,technolgy,1983,1008.06,1238,United States
RD6Y5R4P,Kami Bicknell,MG Special,Cancity,Engaging,8/3/2017,,,Summer Sewald,West,MG,55,retail,2001,718.62,2448,United States
PBVC1VI7,Kary Hendrixson,GTX Plus Basic,Konex,Lost,8/3/2017,11/9/2017,0,Summer Sewald,West,GTX,1096,technolgy,1980,7708.38,13756,United States
LDQITW5C,Lajuana Vencill,MG Advanced,Acme Corporation,Engaging,8/3/2017,,,Dustin Brinkmann,Central,MG,3393,technolgy,1996,1100.04,2822,United States
0R5KAHNB,Moses Frase,MG Advanced,Umbrella Corporation,Engaging,8/3/2017,,,Dustin Brinkmann,Central,MG,3393,finance,1998,2022.14,5113,United States
ATMWAQL5,Niesha Huffines,GTX Plus Basic,Gogozoom,Engaging,8/3/2017,,,Melvin Marxen,Central,GTX,1096,telecommunications,2007,86.68,187,United States
U4BPFJC5,Niesha Huffines,GTX Plus Basic,Inity,Won,8/3/2017,8/21/2017,1126,Melvin Marxen,Central,GTX,1096,marketing,1986,2403.58,8801,United States
MJ3XHBY0,Reed Clapper,GTXPro,Donquadtech,Won,8/3/2017,8/14/2017,3963,Rocco Neubert,East,GTX,4821,technolgy,1992,1712.68,3194,United States
LT75S3LM,Reed Clapper,GTXPro,Kinnamplus,Won,8/3/2017,8/11/2017,5401,Rocco Neubert,East,GTX,4821,retail,2004,702.72,1831,United States
B28O6RVD,Rosie Papadopoulos,MG Advanced,Silis,Lost,8/3/2017,8/20/2017,0,Cara Losch,East,MG,3393,medical,1994,2818.38,6290,United States
